Culture;CERCID;FLID;POSTRA;Order;CULTURE_NC;CULTURE_TL;ID_NC;ID_TL;ORDER_NC;ORDER_TL;BGL_ORIG_NC;BGL_ORIG_TL;BGL_GEN_NC;BGL_GEN_TL;DIS_BGL_TL;DIS_BGL_AB;BGL;DIS_BGL_BGP;BGL_AB;BGL_SPEC_NC;BGL_SPEC_TL;BGL_SPEC_TB;BGL_SPEC_TB_c;BGL_SPEC_TB_cl;BGD_ORIG_NC;BGD_ORIG_TL;BGD_GEN_NC;BGD_GEN_TL;DIS_BGD_TL;DIS_BGD_AB;BGD;DIS_BGD_BGP;BGD_AB;BGD_SPEC_NC;BGD_SPEC_TL;BGD_SPEC_TB;BGD_SPEC_TB_c;BGD_SPEC_TB_cl;LGL_ORIG_NC;LGL_ORIG_TL;LGL_GEN_NC;LGL_GEN_TL;DIS_LGL;LGL;LGL2;DIS_LGL_BGP;LGL_SPEC_NC;LGL_SPEC_TL;LGL_SPEC_TB;LGL_SPEC_TB_c;LGL_SPEC_TB_cl;LGD_ORIG__NC;LGD_ORIG_TL;LGD_GEN_NC;LGD_GEN_TL;DIS_LGD;LGD;LGD2;DIS_LGD_BGP;LGD_SPEC_NC;LGD_SPEC_TL;LGD_SPEC_TB;LGD_SPEC_TB_c;LGD_SPEC_TB_cl;POL_ORIG_NC;POL_ORIG_TL;POL_GEN_NC;POL_GEN_TL;DIS_POL;POL;DIS_POL_BGP;POL_SPEC_NC;POL_SPEC_TL;POL_SPEC_TB;POL_SPEC_TB_c;POL_SPEC_TB_cl;POD_ORIG_NC;POD_ORIG_TL;POD_GEN_NC;POD_GEN_TL;DIS_POD;POD;DIS_POD_BGP;POD_SPEC_NC;POD_SPEC_TL;POD_SPEC_TB;POD_SPEC_TB_c;POD_SPEC_TB_cl;GOOD_ORIG_NC;GOOD_ORIG_TL;MATCH_GOOD;GOOD_SPEC_NC;GOOD_SPEC_TL;GOOD_SPEC_BP;BAD_ORIG_NC;BAD_ORIG_TL;MATCH_BAD;BAD_SPEC_NC;BAD_SPEC_TL;BAD_SPEC_BP;HAINE;ISHOKO;GDSMDIFF
Marajo;CERC421;175;0;1;Pesqueiro;Pesqueiro;175;175;1;1;If people are well;If people are well;People;People;0;0;People;0;People;People;Good well being;People;People;People;Envy;Envy;Virtue;Virtue;0;0;Virtue;0;Virtue;Envy;Jealousy;Envy;Envy;Envy;Going more to church;Going more to church;Ritual;Ritual;0;Ritual;Ritual;0;Worship - Church;Attending church;Worship - Church;Worship - Church;Worship - Church;Lack of respect for her, because each person has their religion, the evangelicals don't believe in her, but Catholics do;Lack of respect for her, because each person has their religion, the evangelicals don't believe in her, but Catholics do;Ritual;Religion;1;Religion;Religion;0;Disrespect - Her;Disrespecting her;Disrespect - Her;Disrespect - Her;Disrespect - Her;Money;Money;Misc;Misc;0;Miscellaneous;0;Money;Money;Money;Money;Money;Thieves;Thieves;Morality;Morality;0;Morality;0;Stealing - Thieves;Stealing;Stealing - Thieves;Stealing - Thieves;Stealing;dignity;dignity;Match;Dignity;Dignity;Dignity;poor faith;poor faith;Match;Not Faithful;Unfaithful;Unfaithful;NA;NA;NA
Marajo;CERC421;175;0;2;Pesqueiro;Pesqueiro;175;175;2;2;To love people;To love people;Virtue;Virtue;0;0;Virtue;0;Virtue;Loving - People;Love;Loving - People;Loving - People;Loving - People;Violence;Violence;Morality;Morality;0;0;Morality;0;Morality;Violence;Violence;Violence;Violence;Violence;Prayer for her;Prayer for her;Ritual;Ritual;0;Ritual;Ritual;0;Prayer;Praying;Prayer;Prayer;Prayer;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;thieves;thieves;Morality;Morality;0;Morality;0;Stealing - Theives;Thieves;Stealing - Theives;Stealing - Thieves;Thieves;stealing;stealing;Morality;Morality;0;Morality;0;Stealing;Stealing;Stealing;Stealing;Stealing;good character;good character;Match;Character - Good ;Good person;Character;no self-respect;no self-respect;Match;No Self-Respect;No self-respect;No Self-respect;NA;NA;NA
Marajo;CERC421;175;0;3;Pesqueiro;Pesqueiro;175;175;3;3;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;cars;cars;Misc;MIsc;0;Miscellaneous;0;Cars;Cars;Cars;Cars;Cars;death;death;People;People;0;People;0;Death;Death;Death;Death;Death;knows how to share;knows how to share;Match;Sharing;Sharing;Generous/Shares;no love for others;no love for others;Match;Not Loving;Doesn't love others;Unloved/Unloving;NA;NA;NA
Marajo;CERC421;175;0;4;Pesqueiro;Pesqueiro;175;175;4;4;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;guns;guns;Misc;Morality;1;Miscellaneous;0;Guns;Carrying guns;Guns;Guns;Guns;bullets;bullets;Misc;Morality;1;Morality;0;Bullets;Bullets;Bullets;Bullets;Bullets;NA;NA;Match;NA;NA;NA;NA;NA;Match;NA;NA;NA;NA;NA;NA
Marajo;CERC421;175;0;5;Pesqueiro;Pesqueiro;175;175;5;5;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;women;women;People;Misc;1;People;0;Women;Women;Women;Women;Women;guns;guns;Misc;Morality;1;Morality;0;Guns;Guns;Guns;Guns;Guns;NA;NA;Match;NA;NA;NA;NA;NA;Match;NA;NA;NA;NA;NA;NA
Marajo;CERC422;177;0;1;Pesqueiro;Pesqueiro;177;177;1;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;respect;respect;Match;Respect;Respectful;Respectful;selfish;selfish;Match;Selfish;Selfish;Selfish;NA;NA;NA
Marajo;CERC422;177;0;2;Pesqueiro;Pesqueiro;177;177;2;2;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;good character;good character;Match;Character - Good ;Good person;Character;ignorant/stupid/uncultured;ignorant/stupid/uncultured;Match;Ignorance/Stupidity/Uncultured;Ignorance/stupidity/uncultured;Ignorance/Stupidity/Uncultured;NA;NA;NA
Marajo;CERC422;177;0;3;Pesqueiro;Pesqueiro;177;177;3;3;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;responsible;responsible;Match;Responsible;Responsible;Responsible;boring/annoying;boring/annoying;Match;Boring/Annoying;Annoying/boring;Boring/Annoying;NA;NA;NA
Marajo;CERC422;177;0;4;Pesqueiro;Pesqueiro;177;177;4;4;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;friend;friend;Match;Friends;Friend;Friendly;impolite;impolite;Match;Impolite;Impolite;Impolite;NA;NA;NA
Marajo;CERC422;177;0;5;Pesqueiro;Pesqueiro;177;177;5;5;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;caring;caring;Match;Caring;Caring;Caring;unloved/unloveable;unloved/unloveable;Match;Not Lovable;Unloved/unloveable;Unloved/Unloving;NA;NA;NA
Marajo;CERC423;178;0;1;Pesqueiro;Pesqueiro;178;178;1;1;Do good things to please him;Do good things to please him;Morality;Morality;0;0;Morality;0;Morality;Behaviour - Good ;Faithful;Behaviour - Good ;Behaviour - Good;Behaviour - Good;Lying;Lying;Morality;Morality;0;0;Morality;0;Morality;Lies;Dishonesty;Lies;Lies;Lies;Didn't/wouldn't/couldn't respond;Didn't/wouldn't/couldn't respond;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;Didn't/wouldn't/couldn't respond;Didn't/wouldn't/couldn't respond;NA;NA;NA;NA;NA;0;NA;N/A;NA;NA;NA;Didn't want to respond;Didn't want to respond;NA;D/K;0;D/K;0;NA;N/A;NA;NA;NA;Traffickers (drugs);Traffickers (drugs);Substance Use/Abuse;Substance Use/Abuse;0;Substance Use/Abuse;0;Drugs - Traffickers ;Drug dealers;Drugs - Traffickers ;Drugs - Traffickers;Drugs - Trafficking;obedient;obedient;Match;Obedience ;Obedience;Obedient;bad character;bad character;Match;Character - Bad;Bad character;Bad (Conscience, Behavior, Nature, Heart);NA;NA;NA
Marajo;CERC423;178;0;2;Pesqueiro;Pesqueiro;178;178;2;2;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;studious;studious;Match;Studious;Studious;Education;smoker;smoker;Match;Smoking;Substance abuse;Drugs/Alcohol/Substance;NA;NA;NA
Marajo;CERC423;178;0;3;Pesqueiro;Pesqueiro;178;178;3;3;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;polite;polite;Match;Polite;Polite;Manners;drinker;drinker;Match;Alcohol - Drinking;Substance abuse;Drugs/Alcohol/Substance;NA;NA;NA
Marajo;CERC423;178;0;4;Pesqueiro;Pesqueiro;178;178;4;4;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;good;good;Match;Good ;Good behavior;Good (Conscience, Behavior, Nature, Heart);bad company;bad company;Match;Relationship - Bad;Bad company;Bad Company, Peers;NA;NA;NA
Marajo;CERC423;178;0;5;Pesqueiro;Pesqueiro;178;178;5;5;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;humble;humble;Match;Humble;Humble;Humble;doesn't respect;doesn't respect;Match;Disrespectful;Disrespectful;Disrespectful;NA;NA;NA
Marajo;CERC424;179;0;1;Pesqueiro;Pesqueiro;179;179;1;1;Love;Love;Virtue;Virtue;0;0;Virtue;0;Virtue;Loving;Love;Loving;Loving;Loving;Hate;Hate;Virtue;Virtue;0;0;Virtue;0;Virtue;Hate;Hatred;Hate;Hate;Hate;No;No;Misc;Misc;0;Miscellaneous;Miscellaneous;0;No;No;No;No;No;No;No;Misc;Misc;0;Miscellaneous;Miscellaneous;0;No;no;No;No;No;Respect;Respect;Etiquette;Virtue;1;Virtue;0;Respect ;Respect;Respect ;Respect;Respect;Fights;Fights;Morality;Morality;0;Morality;0;Violence - Fighting;Fighting;Violence - Fighting;Violence - Fighting;Violence;caring;caring;Match;Caring;Caring;Caring;drugs;drugs;Match;Drugs;Substance abuse;Drugs/Alcohol/Substance;NA;NA;NA
Marajo;CERC424;179;0;2;Pesqueiro;Pesqueiro;179;179;2;2;Communion with God;Communion with God;Ritual;Ritual;0;0;Ritual;0;Ritual;Prayer;Communicating with God;Prayer;Prayer;Prayer;Lack of faith;Lack of faith;Religion;Religion;0;0;Religion;0;Religion;Not Faithful;Unfaithful;Not Faithful;Not Faithful;Not Faithful;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;drugs;drugs;Substance Use/Abuse;Substance Use/Abuse;0;Substance Use/Abuse;0;Drugs;Drugs/alcohol;Drugs;Drugs;Drugs;loveable;loveable;Match;Loveable;Loving;Loving;prostitution;prostitution;Match;Prositution;Prostitute;Prostitution;NA;NA;NA
Marajo;CERC424;179;0;3;Pesqueiro;Pesqueiro;179;179;3;3;Take the gospel frequently;Take the gospel frequently;Ritual;Ritual;0;0;Ritual;0;Ritual;Reading - Gospel;Attending church;Reading - Gospel;Reading - Gospel;Reading - Gospel;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;sincere;sincere;Match;Sincerity ;Sincere;Sincere;lacks character;lacks character;Match;No Character;Lacks character;Lack of Character;NA;NA;NA
Marajo;CERC424;179;0;4;Pesqueiro;Pesqueiro;179;179;4;4;Praise;Praise;Ritual;Ritual;0;0;Ritual;0;Ritual;Prayer;Praise God;Prayer;Prayer;Prayer;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;religious;religious;Match;Religious;Religious;Religious Faith;irresponsible;irresponsible;Match;Irresponsible;Irresponsible;Irresponsible;NA;NA;NA
Marajo;CERC424;179;0;5;Pesqueiro;Pesqueiro;179;179;5;5;Fulfil the commandments that God made;Fulfil the commandments that God made;Ritual;Ritual;0;0;Ritual;0;Ritual;Obedient - Commandments;Following his commands;Obedient - Commandments;Obedient - Commandments;Obedient - Commandments;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;responsible;responsible;Match;Responsible;Responsible;Responsible;unpleasant;unpleasant;Match;Not Pleasant;Unpleasant;Unpleasant;NA;NA;NA
Marajo;CERC425;180;0;1;Pesqueiro;Pesqueiro;180;180;1;1;Practise good;Practise good;Morality;Morality;0;0;Morality;0;Morality;Behaviour - Good ;Good behavior;Behaviour - Good ;Behaviour - Good;Behaviour - Good;Lying;Lying;Morality;Morality;0;0;Morality;0;Morality;Lies;Dishonesty;Lies;Lies;Lies;Reading the chaplet;Reading the chaplet;Ritual;Ritual;0;Ritual;Ritual;0;Readings - Chaplet;Reading the chaplet;Readings - Chaplet;Readings - Chaplet;Readings - Chaplet;Not praying;Not praying;Ritual;Ritual;0;Ritual;Ritual;0;No Praying;Not praying;No Praying;No Praying;No Praying;Don't know;Don't know;D/K;D/K;0;D/K;0;D/K;D/K;D/K;D/K;D/K;Stealing;Stealing;Morality;Morality;0;Morality;0;Stealing;Stealing;Stealing;Stealing;Stealing;honest;honest;Match;Honesty;Honesty;Honest;tells lies;tells lies;Match;Lies;Dishonesty;Dishonest;NA;NA;NA
Marajo;CERC425;180;0;2;Pesqueiro;Pesqueiro;180;180;2;2;Honesty;Honesty;Virtue;Virtue;0;0;Virtue;0;Virtue;Honesty;Honesty;Honesty;Honesty;Honesty;Being a bad person;Being a bad person;Virtue;Virtue;0;0;Virtue;0;Virtue;People - Bad;Bad people;People - Bad;People - Bad;People - Bad;Going to church on Sundays;Going to church on Sundays;Ritual;Ritual;0;Ritual;Ritual;0;Worship - Church;Attending church;Worship - Church;Worship - Church;Worship - Church;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Fithts;Fithts;Morality;Morality;0;Morality;0;Violence - Fighting;Fighting;Violence - Fighting;Violence - Fighting;Violence;good character;good character;Match;Character - Good ;Good person;Character;envious;envious;Match;Envy;Jealousy;Envious;NA;NA;NA
Marajo;CERC425;180;0;3;Pesqueiro;Pesqueiro;180;180;3;3;Simplicity;Simplicity;Virtue;Virtue;0;0;Virtue;0;Virtue;Simplicity;Simplicity;Simplicity;Simplicity;Simplicity;Stealing;Stealing;Morality;Morality;0;0;Morality;0;Morality;Stealing;Stealing;Stealing;Stealing;Stealing;Doing good, especially in the community;Doing good, especially in the community;Morality;Morality;0;Morality;Morality;0;Behaviour - Good ;Good behavior;Behaviour - Good ;Behaviour - Good;Behaviour - Good;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;good heart;good heart;Match;Heart - Good ;Good heart;Good (Conscience, Behavior, Nature, Heart);irresponsible;irresponsible;Match;Irresponsible;Irresponsible;Irresponsible;NA;NA;NA
